id,username,original_comment,cleaned_comment,normalized_comment,stopword_removed,stemmed_comment,toxicity_score,severity_level,category,matched_toxic_words,is_cyberbullying,sample_weight
312,@ROTIROHANI,Rinz aman kah?,rinz aman kah,rinz aman kah,rinz aman,rinz aman,0,safe,non-cyberbullying,,0,0.5290237467018469
313,@MuliyadinMuliyadin04,"rrq jgn kan melawan onic dgn pemain legend nya yg mau dapat Mseriesnya .. melawan EVOS Legend aja tetap kalah dri jaman bahula.. mau lemon juga yg main 🤣,pantasan skylar pindah dari rrq timnya sampah, apalagi roasters yg sekarang.. el blunder 🤣",rrq jgn kan melawan onic dgn pemain legend nya yg mau dapat mseriesnya melawan evos legend aja tetap kalah dri jaman bahula mau lemon juga yg main pantasan skylar pindah dari rrq timnya sampah apalagi roasters yg sekarang el blunder,rrq jangan akan melawan onic dengan pemain legend ya yang mau dapat mseriesnya melawan evos legend saja tetap kalau dari jaman bahula mau lemon juga yang main pantasan skylar pindah dari rrq timnya sampai apalagi roasters yang sekarang el blunder,rrq jangan melawan onic pemain legend mau mseriesnya melawan evos legend tetap kalau jaman bahula mau lemon yang main pantasan skylar pindah rrq timnya apalagi roasters yang sekarang el blunder,rrq jangan lawan onic main legend mau mseriesnya lawan evos legend tetap kalau jaman bahula mau lemon yang main pantas skylar pindah rrq tim apalagi roasters yang sekarang el blunder,0,safe,non-cyberbullying,,0,0.5290237467018469
314,@r4mskyyy,L,l,l,l,l,0,safe,non-cyberbullying,,0,0.5290237467018469
315,@cidrostory2747,si zunes mirip haya di tim kalo saya lagi main solo rank,si zunes mirip haya di tim kalo saya lagi main solo rank,si zunes mirip haya di tim kalau saya lagi main solo rank,si zunes mirip haya tim kalau lagi main solo rank,si zunes mirip haya tim kalau lagi main solo rank,0,safe,non-cyberbullying,,0,0.5290237467018469
316,@Nana_Kennedy,26:33 TENGIL BANGET COWO SZE WKWK,tengil banget cowo sze wkwk,tengil banget cowo sze wkwk,tengil banget cowo sze wkwk,tengil banget cowo sze wkwk,0,safe,non-cyberbullying,,0,0.5290237467018469
317,@AchmadZuhhud,kingdom baper😝👆🏻,kingdom baper,kingdom baper,kingdom baper,kingdom baper,0,safe,non-cyberbullying,,0,0.5290237467018469
318,@TaufikurRochman-k1l,Kemana sutsujinmu RRQ?,kemana sutsujinmu rrq,kemana sutsujinmu rrq,sutsujinmu rrq,sutsujinmu rrq,0,safe,non-cyberbullying,,0,0.5290237467018469
319,@TradingConspiracy,Jelek bgt posisi team fightny rrq.. sumpah main rank aja,jelek bgt posisi team fightny rrq sumpah main rank aja,jelek banget posisi team fightny rrq sumpah main rank saja,jelek banget posisi team fightny rrq sumpah main rank,jelek banget posisi team fightny rrq sumpah main rank,4,moderate_toxic,cyberbullying,jelek(personal:4),1,9.113636363636363
320,@RIZKIFAND,Rrq rrq,rrq rrq,rrq rrq,rrq rrq,rrq rrq,0,safe,non-cyberbullying,,0,0.5290237467018469
321,@nurhilmiubadihilmi,Skaylar putus asa gak bisa ngalahin onic .. dan skarang pindah ke onic wkwk pngen megang piala,skaylar putus asa gak bisa ngalahin onic dan skarang pindah ke onic wkwk pngen megang piala,skaylar putus asa tidak bisa ngalahin onic dan sekarang pindah ke onic wkwk pngen memang piala,skaylar putus asa bisa ngalahin onic sekarang pindah onic wkwk pngen memang piala,skaylar putus asa bisa ngalahin onic sekarang pindah onic wkwk pngen memang piala,0,safe,non-cyberbullying,,0,0.5290237467018469
322,@Hafizah-q8j,sanz jan gitu kasian rrq,sanz jan gitu kasian rrq,sanz jan gitu kasian rrq,sanz jan gitu kasian rrq,sanz jan gitu kasi rrq,0,safe,non-cyberbullying,,0,0.5290237467018469
323,@borabori1999,Rrq haaaaa kocak🤣🤣🤣,rrq haaaaa kocak,rrq haaaaa kocak,rrq haaaaa kocak,rrq haaaaa kocak,0,safe,non-cyberbullying,,0,0.5290237467018469
324,@ThaoNgo-e3y,Setiap kalimat di video ini terasa tulus dan penuh makna.❤️𝐓𝐈𝐌𝐎𝟒𝐃❤️ Yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan gak dihakimi. Sukses selalu buat kamu dan channel ini!,setiap kalimat di video ini terasa tulus dan penuh makna yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan gak dihakimi sukses selalu buat kamu dan channel ini,setiap kalimat di video ini terasa tulus dan penuh makna yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan tidak dihakimi sukses selalu buat kamu dan channel ini,kalimat video terasa tulus penuh makna paling aku suka bagaimana kamu bikin penonton merasa nyaman tidak dihakimi sukses selalu buat kamu channel,kalimat video asa tulus penuh makna paling aku suka bagaimana kamu bikin tonton rasa nyaman tidak hakim sukses selalu buat kamu channel,0,safe,non-cyberbullying,,0,0.5290237467018469
325,@MinhTran-u5q,Bikin senyum sendiri! 𝐓𝐈𝐌𝐎𝟒𝐃,bikin senyum sendiri,bikin senyum sendiri,bikin senyum sendiri,bikin senyum sendiri,0,safe,non-cyberbullying,,0,0.5290237467018469
326,@DungLe-w1g1f,Keren parah 𝐓𝐈𝐌𝐎𝟒𝐃! Pengen nonton ulang. 👏,keren parah pengen nonton ulang,keren parah pengen nonton ulang,keren parah pengen nonton ulang,keren parah ken nonton ulang,1,minor_negative,non-cyberbullying,parah(negative:1),0,0.5290237467018469
327,@ThaoHoang-l2q,Akhirnya yg di tunggu2😁 𝐓𝐈𝐌𝐎𝟒𝐃 gas,akhirnya yg di tunggu gas,akhirnya yang di tunggu gas,akhirnya di tunggu gas,akhir di tunggu gas,0,safe,non-cyberbullying,,0,0.5290237467018469
328,@ThaoDuong-k2l,Cakep Kali 𝐓𝐈𝐌𝐎𝟒𝐃,cakep kali,cakep kali,cakep kali,cakep kali,0,safe,non-cyberbullying,,0,0.5290237467018469
329,@ThaoDang-u3m,"Mantep ⭐𝐓𝐈𝐌𝐎𝟒𝐃⭐ udah jadi kebiasaan, Caerr terusss !!!",mantep udah jadi kebiasaan caerr terusss,mantep sudah jadi kebiasaan caerr terus,mantep jadi kebiasaan caerr terus,mantep jadi biasa caerr terus,0,safe,non-cyberbullying,,0,0.5290237467018469
330,@DucBui-o5s8q,Semoga video-video kamu selalu menarik dan sukses besar! ⚡𝐓𝐈𝐌𝐎𝟒𝐃⚡ Berkah selalu untuk kamu dan channelmu. ⚡𝐓𝐈𝐌𝐎𝟒𝐃⚡,semoga videovideo kamu selalu menarik dan sukses besar berkah selalu untuk kamu dan channelmu,semoga videovideo kamu selalu menarik dan sukses benar berkah selalu untuk kamu dan channelmu,semoga videovideo kamu selalu menarik sukses benar berkah selalu kamu channelmu,moga videovideo kamu selalu tarik sukses benar berkah selalu kamu channelmu,0,safe,non-cyberbullying,,0,0.5290237467018469
331,@HuongNguyen-h4i1q,𝐓𝐈𝐌𝐎𝟒𝐃 kasih sentuhan magis! Gak bisa berhenti nonton. 🙌,kasih sentuhan magis gak bisa berhenti nonton,kasih sentuhan magis tidak bisa berhenti nonton,kasih sentuhan magis bisa berhenti nonton,kasih sentuh magis bisa henti nonton,0,safe,non-cyberbullying,,0,0.5290237467018469
332,@AnhNguyen-t2w9c,Mantap! 𝗧𝗶𝗺𝗼𝟰𝗗,mantap,mantap,mantap,mantap,0,safe,non-cyberbullying,,0,0.5290237467018469
333,@CuongLy-u8l,"Reactionnya bikin ngakak terus! Sambil ketawa, aku sambil menang di 𝐓𝐈𝐌𝐎𝟒𝐃! 😆🎲",reactionnya bikin ngakak terus sambil ketawa aku sambil menang di,reactionnya bikin ngakak terus sambil ketawa aku sambil memang di,reactionnya bikin ngakak terus ketawa aku memang,reactionnya bikin ngakak terus ketawa aku memang,0,safe,non-cyberbullying,,0,0.5290237467018469
334,@LanNgo-u5x,"Konten seperti ini yang dibutuhkan di YouTube. Sukses terus!,𝐓𝐈𝐌𝐎𝟒𝐃!",konten seperti ini yang dibutuhkan di youtube sukses terus,konten seperti ini yang dibutuhkan di youtube sukses terus,konten ini dibutuhkan youtube sukses terus,konten ini butuh youtube sukses terus,0,safe,non-cyberbullying,,0,0.5290237467018469
335,@QuanDang-t5o,Bangun tidur langsung buka ✌𝐓𝐈𝐌𝐎𝟒𝐃✌.,bangun tidur langsung buka,bangun tidur langsung bukan,bangun tidur langsung bukan,bangun tidur langsung bukan,0,safe,non-cyberbullying,,0,0.5290237467018469
336,@ThaoDo-z1q,"Kontennya bikin betah, 👵𝐓𝐈𝐌𝐎𝟒𝐃👵 juga bikin betah sampe pagi. 🌄",kontennya bikin betah juga bikin betah sampe pagi,kontennya bikin betah juga bikin betah sampai pagi,kontennya bikin betah bikin betah pagi,konten bikin betah bikin betah pagi,0,safe,non-cyberbullying,,0,0.5290237467018469
337,@BolaNOW1,benci bgt kalo casternya memihak,benci bgt kalo casternya memihak,benci banget kalau casternya memihak,benci banget kalau casternya memihak,benci banget kalau casternya pihak,0,safe,non-cyberbullying,,0,0.5290237467018469
338,@Ragantamara,Ppffttt baru liat jungler kaya junes,ppffttt baru liat jungler kaya junes,ppffttt baru liat jungler kaya junes,ppffttt baru liat jungler kaya junes,ppffttt baru liat jungler kaya junes,0,safe,non-cyberbullying,,0,0.5290237467018469
339,@DikdikIdik-x6d,😜👆,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
340,@EkaEreeanti-o5f,lagi nunggu kata kata toy lebih jago dari skyalar🤭,lagi nunggu kata kata toy lebih jago dari skyalar,lagi nunggu kata kata toy lebih jago dari skyalar,nunggu kata kata toy lebih jago skyalar,nunggu kata kata toy lebih jago skyalar,0,safe,non-cyberbullying,,0,0.5290237467018469
341,@Sintakarmaa,terima kasih buat sonic😂,terima kasih buat sonic,terima kasih buat sonic,terima kasih buat sonic,terima kasih buat sonic,0,safe,non-cyberbullying,,0,0.5290237467018469
342,@rhie3847,"Balikin sutsujin, gak rela kalo sampe gak main 1:01",balikin sutsujin gak rela kalo sampe gak main,balikin sutsujin tidak rela kalau sampai tidak main,balikin sutsujin rela kalau tidak main,balikin sutsujin rela kalau tidak main,0,safe,non-cyberbullying,,0,0.5290237467018469
343,@auraputrifayza7461,ditutorin main pharsa tuh,ditutorin main pharsa tuh,ditutorin main pharsa tuh,ditutorin main pharsa tuh,ditutorin main pharsa tuh,0,safe,non-cyberbullying,,0,0.5290237467018469
344,@lupita-x28,"MENDING MILIH RRQ ATAU SKYLAR?YA MENDING MILIH RRQ LAH,SKYLAR SIAPA?GBLK😂😂😂",mending milih rrq atau skylarya mending milih rrq lahskylar siapagblk,mending milih rrq atau skylarya mending milih rrq lahskylar siapagblk,mending milih rrq skylarya mending milih rrq lahskylar siapagblk,mending milih rrq skylarya mending milih rrq lahskylar siapagblk,0,safe,non-cyberbullying,,0,0.5290237467018469
345,@mengmeng-r3c,POV : MABAR SATU TEAM SAMA ANOMALI JAM 9 PAGI,pov mabar satu team sama anomali jam pagi,pov mabar satu team sama anomali jam pagi,pov mabar satu team sama anomali jam pagi,pov mabar satu team sama anomali jam pagi,0,safe,non-cyberbullying,,0,0.5290237467018469
346,@pureagint,😜👆,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
347,@RidwanRidwan-l5g9o,Bay bay RRQ blundar blunder 👏👏,bay bay rrq blundar blunder,bay bay rrq blundar blunder,bay bay rrq blundar blunder,bay bay rrq blundar blunder,0,safe,non-cyberbullying,,0,0.5290237467018469
348,@wahyuginanjar4884,🔥🔥,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
349,@Dedendestrisula,Testh,testh,testh,testh,testh,0,safe,non-cyberbullying,,0,0.5290237467018469
350,@eugenic_galatea,"Rinz terlalu sombong, makan tu darksistem",rinz terlalu sombong makan tu darksistem,rinz terlalu sombong akan tu darksistem,rinz terlalu sombong tu darksistem,rinz terlalu sombong tu darksistem,0,safe,non-cyberbullying,,0,0.5290237467018469
351,@bhy.kim0712,"Oiii RRQ jgn SOMBONG jdi tim.. ngata2 in ONIC ga jago! 
Tim klian tuh kliatan kren cma krna ada sutsujin doang cong🤣🤣..",oiii rrq jgn sombong jdi tim ngata in onic ga jago tim klian tuh kliatan kren cma krna ada sutsujin doang cong,oiii rrq jangan sombong jadi tim ngata in onic tidak jago tim klian tuh kliatan karena cuma karena ada sutsujin orang cong,oiii rrq jangan sombong jadi tim ngata in onic jago tim klian tuh kliatan cuma ada sutsujin orang cong,oiii rrq jangan sombong jadi tim ngata in onic jago tim klian tuh kliatan cuma ada sutsujin orang cong,0,safe,non-cyberbullying,,0,0.5290237467018469
352,@LGP_GIAN,2:0🤫🤫,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
353,@LGP_GIAN,RRQ BOT,rrq bot,rrq bot,rrq bot,rrq bot,3,moderate_toxic,non-cyberbullying,bot(gaming:3),0,0.5290237467018469
354,@LGP_GIAN,RRQ BOT,rrq bot,rrq bot,rrq bot,rrq bot,3,moderate_toxic,non-cyberbullying,bot(gaming:3),0,0.5290237467018469
355,@dida-c8n,Apalah zunes ga becus main kyk epikk main nya,apalah zunes ga becus main kyk epikk main nya,apalah zunes tidak becus main kyk epikk main ya,apalah zunes becus main kyk epikk main,apa zunes becus main kyk epikk main,0,safe,non-cyberbullying,,0,0.5290237467018469
356,@Kedaikopilih,mampus ppq,mampus ppq,mampus ppq,mampus ppq,mampus ppq,5,moderate_toxic,cyberbullying,mampus(extreme:5),1,9.113636363636363
357,@edukidstvv,"MANA UJINN WOII, YANG BERMASALAH MID NYA YG DIGANTI MALAH UJIN
COBA LIAT MENIT INI COOO 25:15",mana ujinn woii yang bermasalah mid nya yg diganti malah ujin coba liat menit ini cooo,mana ujinn woii yang bermasalah mid ya yang diganti malah ujin coba liat menit ini cooo,mana ujinn woii bermasalah mid yang diganti malah ujin coba liat menit cooo,mana ujinn woii masalah mid yang ganti malah ujin coba liat menit cooo,0,safe,non-cyberbullying,,0,0.5290237467018469
358,@traaWKWK,25:15 oakwoakw,oakwoakw,oakwoakw,oakwoakw,oakwoakw,0,safe,non-cyberbullying,,0,0.5290237467018469
359,@NurhikmahNaming,Beda 10.000 gold lu mau come back. .mimpi,beda gold lu mau come back mimpi,beda gold kamu mau come back mimpi,beda gold kamu mau come back mimpi,beda gold kamu mau come back mimpi,0,safe,non-cyberbullying,,0,0.5290237467018469
360,@fabioabimanyu9831,"Dear pak ap 
Penjualaan skylar dari ewc tapi ttp ae pemain pemain yg kurang jam terbang internasional gimana mau ngejar internasional kalo mental pemain kita kalo ketemu lawan kuat tuh sudah menyerah sblm bertarung minimal rrq buy out yg punya jam bermain di internasional satu atau 2 supaya sisa nya player lokal yg bisa ngimbangin jamin bukan cuma lokal next bakal ada piala Internasional rrq ini komunitas terbesar di indonesia dengan kingdom nya dana dari ewc dana dari penjualan pemain dan dana dari mpl harus nya bisa dong beli 1-2 bintang",dear pak ap penjualaan skylar dari ewc tapi ttp ae pemain pemain yg kurang jam terbang internasional gimana mau ngejar internasional kalo mental pemain kita kalo ketemu lawan kuat tuh sudah menyerah sblm bertarung minimal rrq buy out yg punya jam bermain di internasional satu atau supaya sisa nya player lokal yg bisa ngimbangin jamin bukan cuma lokal next bakal ada piala internasional rrq ini komunitas terbesar di indonesia dengan kingdom nya dana dari ewc dana dari penjualan pemain dan dana dari mpl harus nya bisa dong beli bintang,dear pak ap penjualaan skylar dari ewc tapi ttp saja pemain pemain yang kurang jam terbang internasional bagaimana mau ngejar internasional kalau mental pemain kita kalau ketemu lawan kuat tuh sudah menyerah sblm bertarung minimal rrq buy out yang punya jam bermain di internasional satu atau saya sisa ya player lokal yang bisa ngimbangin jamin bukan cuma lokal next bakal ada piala internasional rrq ini komunitas terbesar di indonesia dengan kingdom ya dana dari ewc dana dari penjualan pemain dan dana dari mpl harus ya bisa dong beli bintang,dear pak ap penjualaan skylar ewc ttp pemain pemain kurang jam terbang internasional bagaimana mau ngejar internasional kalau mental pemain kalau ketemu lawan kuat tuh menyerah sblm bertarung minimal rrq buy out punya jam bermain internasional satu saya sisa player lokal ngimbangin jamin bukan cuma lokal next bakal piala internasional rrq komunitas terbesar indonesia kingdom dana ewc dana penjualan pemain dana mpl ya bisa dong beli bintang,dear pak ap penjualaan skylar ewc ttp main main kurang jam terbang internasional bagaimana mau ngejar internasional kalau mental main kalau ketemu lawan kuat tuh serah sblm tarung minimal rrq buy out punya jam main internasional satu saya sisa player lokal ngimbangin jamin bukan cuma lokal next bakal piala internasional rrq komunitas besar indonesia kingdom dana ewc dana jual main dana mpl ya bisa dong beli bintang,0,safe,non-cyberbullying,,0,0.5290237467018469
361,@Supperz,Jari L untuk apa?,jari l untuk apa,jari l untuk apa,jari l apa,jari l apa,0,safe,non-cyberbullying,,0,0.5290237467018469
362,@hpredmi3266,😜👆 26:35,,,,,0,safe,non-cyberbullying,,0,0.5290237467018469
363,@zachyper027,ini rrq lagi eror kah?game 1 ngga dapat turtel ataupun lord🤣🤣😂😂,ini rrq lagi eror kahgame ngga dapat turtel ataupun lord,ini rrq lagi eror kahgame ngga dapat turtel ataupun lord,rrq eror kahgame ngga turtel ataupun lord,rrq eror kahgame ngga turtel atau lord,0,safe,non-cyberbullying,,0,0.5290237467018469
364,@kaubabi-b5p,Rrq tidur aja udah wkwkw,rrq tidur aja udah wkwkw,rrq tidur saja sudah wkwkw,rrq tidur sudah wkwkw,rrq tidur sudah wkwkw,0,safe,non-cyberbullying,,0,0.5290237467018469
365,@karasspendragon6436,"Dyren maju mulu bro, makanan onic hari², plis gw greget pas nonton udh berapa kali mati sendirian di depan😭",dyren maju mulu bro makanan onic hari plis gw greget pas nonton udh berapa kali mati sendirian di depan,dyren maju mulu bro makanan onic hari plis saya greget pas nonton sudah berapa kali mati sendirian di depan,dyren maju mulu bro makanan onic hari plis greget pas nonton berapa kali mati sendirian depan,dyren maju mulu bro makan onic hari plis greget pas nonton berapa kali mati sendiri depan,5,moderate_toxic,cyberbullying,mati(extreme:5),1,9.113636363636363
366,@NEMO-CRZ,"25:15 ngapain cobak ha? 🤣🤣🤣 Mid cacat bukan malah di benerin eeee malah ngotakatik exp & jungler nya 🤣🤣🤣🤣🤣  MAKIN TOLOL RRQ

RINZ OUT COK!!!",ngapain cobak ha mid cacat bukan malah di benerin eeee malah ngotakatik exp jungler nya makin tolol rrq rinz out cok,ngapain cobak ha mid cacat bukan malah di benerin eeee malah ngotakatik exp jungler ya makin tolol rrq rinz out cok,ngapain cobak ha mid cacat bukan malah benerin eeee malah ngotakatik exp jungler makin tolol rrq rinz out cok,ngapain cobak ha mid cacat bukan malah benerin eeee malah ngotakatik exp jungler makin tolol rrq rinz out cok,8,severe_toxic,cyberbullying,cacat(personal:4); tolol(personal:4),1,9.113636363636363
367,@ShifaSwk,Jual skayler beli ampas😜🫵,jual skayler beli ampas,jual skayler beli ampas,jual skayler beli ampas,jual skayler beli ampas,4,moderate_toxic,cyberbullying,ampas(personal:4),1,9.113636363636363
